,Account Holder ID,Name,Date of Birth,Contact Number,First Line of Address,Account Number,Account Type,Balance Date,Balance
1174,72044461,Delmor Anniwell,07/09/1988,7115991231,2685 Pankratz Plaza,52855120,Basic,2023-01-31,880.21
1175,94153619,Port Berrycloth,04/10/1982,7614724836,3 5th Drive,52911248,Gold,2023-01-31,430.16
1176,17157524,Ross Vigneron,14/01/1952,7320925727,46 Merchant Hill,52973634,Basic,2023-01-31,417.09
1177,18072829,Kendra Kinchington,22/05/2002,7863007810,42 4th Hill,53006272,Basic,2023-01-31,761.95
1178,75944264,Leesa Gouch,23/01/1934,7246552285,3 Dryden Parkway,53010345,Basic,2023-01-31,131.63
1179,52990414,Kalil Mullin,08/12/1977,7367488845,7273 Summerview Street,53046005,Basic,2023-01-31,669.82
1180,98022767,Christen Dyas,15/08/1930,7537278732,44070 Sommers Street,53059420,Basic,2023-01-31,531.72
1181,84826390,Joell Perassi,16/06/1945,7316551965,100 Meadow Ridge Plaza,53079883,Basic,2023-01-31,489.35
1182,37804238,Chrystal Sazio,04/07/1990,7744239161,4 Bunting Parkway,53085668,Basic,2023-01-31,199.11
1183,99170960,Kathe Winslade,07/06/1981,7926756392,9 West Hill,53086727,Gold,2023-01-31,408.74
1184,21884529,Neal Tanzig,05/11/1981,7768826268,1 Holy Cross Court,53091928,Basic,2023-01-31,235.6
1185,83653716,Shelley Oliffe,01/11/2001,7340873160,435 Michigan Crossing,53107499,Basic,2023-01-31,237.09
1186,34071507,Neill Jowle,20/01/1984,7185971315,8 Marquette Crossing,53161068,Gold,2023-01-31,945.53
1187,63017679,Marita Kort,05/01/1994,7271269180,4 Emmet Place,53170488,Basic,2023-01-31,219.2
1188,43475567,Kimble Lamburne,04/02/1977,7556807900,83449 Eastwood Place,53192110,Gold,2023-01-31,588.04
1189,81312367,Juan Golden,04/02/1958,7145585804,22518 Buhler Terrace,53204515,Basic,2023-01-31,689.65
1190,18123001,Palmer Bacher,31/07/1962,7962055593,25 Lunder Terrace,53211412,Gold,2023-01-31,69.51
1191,88384581,Arielle Stanmore,24/07/1975,7652560118,90028 Bellgrove Hill,53234515,Basic,2023-01-31,854.67
1192,79977068,Bobbee Sterre,25/09/1973,7104773838,2776 Macpherson Avenue,53260868,Basic,2023-01-31,966.85
1193,38939428,Corilla Millbank,13/01/1943,7527243003,9961 Anthes Road,53332086,Basic,2023-01-31,273.51
1194,1827290,Gun Plumptre,10/03/2002,7203419475,91 Golf Lane,53366488,Gold,2023-01-31,337.18
1195,45976451,Lynda Piatek,12/01/2005,7974080274,8 Sherman Crossing,53376344,Basic,2023-01-31,228.65
1196,63277174,Belita Benninger,25/08/1984,7300877961,6153 Hallows Trail,53380359,Gold,2023-01-31,0.81
1197,74680030,Malissa Smickle,04/08/1933,7575421875,75393 Lighthouse Bay Terrace,53421312,Gold,2023-01-31,937.86
1198,87129966,Jacqueline Quinnette,28/03/1965,7805161468,66942 Westridge Crossing,53496996,Gold,2023-01-31,303.15
1199,30940095,Aurelia MacParlan,01/08/2000,7763266312,91 Steensland Terrace,53513558,Basic,2023-01-31,235.44
1200,52932200,Romain Freake,15/12/1941,7474986254,718 Marquette Way,53518299,Gold,2023-01-31,953.96
1201,53980989,Vincenty Code,19/09/1977,7633798549,555 Charing Cross Place,53538823,Gold,2023-01-31,750.37
1202,30883039,Frederich Tace,09/04/1979,7561459729,3 Jenna Circle,53634705,Gold,2023-01-31,853.12
1203,70147733,Georgie Hampton,01/11/1930,7825742292,7 Springview Drive,53753986,Gold,2023-01-31,252.69
1204,42487071,Bernarr Yeabsley,11/05/1996,7453847721,23 Mayer Trail,53754887,Gold,2023-01-31,162.05
1205,98660403,Lyn Druitt,05/05/1955,7152763252,23390 3rd Circle,53762957,Basic,2023-01-31,245.78
1206,58627979,Packston Hiddy,06/10/1985,7390154399,17559 Northwestern Crossing,53764356,Gold,2023-01-31,447.88
1207,76178754,Orrin Aldcorn,21/09/1948,7671735313,614 Transport Crossing,53831793,Gold,2023-01-31,799.66
1208,67831785,Chase Pavitt,16/10/2004,7159773492,462 Iowa Place,53845552,Gold,2023-01-31,285.52
1209,53284971,Melita Grouvel,20/01/1991,7528594995,1 Victoria Point,53845615,Basic,2023-01-31,597.04
1210,9742146,Ambrose Tett,04/09/1934,7106291030,85671 Hintze Crossing,53887772,Basic,2023-01-31,541.43
1211,1286624,Francisca Maides,16/12/1935,7338048650,6 Reindahl Plaza,53959112,Basic,2023-01-31,103.99
1212,63959699,Skipp Hebblewaite,03/10/1966,7250443024,6854 Mendota Center,53960481,Gold,2023-01-31,490.82
1213,64046779,Crawford Thying,05/11/1942,7728351606,12600 Lindbergh Parkway,53971767,Basic,2023-01-31,958.87
1214,43800510,Nessie Gayle,25/07/1959,7171062965,218 Macpherson Point,53977562,Basic,2023-01-31,398.76
1215,91467409,Marlie Benadette,18/10/1975,7176111121,8279 Monument Lane,54032229,Basic,2023-01-31,176.12
1216,46958523,Richie Winks,18/07/1956,7816275272,914 Buell Plaza,54067346,Basic,2023-01-31,180.91
1217,79913533,Honoria Bent,09/01/1993,7964357205,930 Park Meadow Alley,54071589,Gold,2023-01-31,765.81
1218,19663351,Anatola Gowman,23/04/2000,7567186206,3677 Buena Vista Road,54154999,Basic,2023-01-31,962.14
1219,83752042,Roda Spencer,12/06/1995,7429634348,8 Jackson Park,54189995,Gold,2023-01-31,401.27
1220,55519151,Elena McAlister,27/01/1967,7309155199,2 Summerview Trail,54230889,Basic,2023-01-31,597.31
1221,53679828,Odessa Halversen,25/02/1977,7824652232,75727 Barnett Park,54278560,Basic,2023-01-31,161.8
1222,68699676,Ardelle Lazar,20/09/1938,7407503871,43221 Spaight Place,54288062,Basic,2023-01-31,336.75
1223,91345086,Gasper Kinnett,15/06/2001,7657128927,3 Texas Junction,54300071,Gold,2023-01-31,317.35
1224,25776705,Emmaline Harlin,26/06/1966,7442167143,2 Shelley Crossing,54307382,Gold,2023-01-31,452.52
1225,19353031,Ailey Fordy,22/10/1999,7997855036,64 Glacier Hill Circle,54349805,Basic,2023-01-31,752.49
1226,56387568,Carmela Warrilow,20/08/1959,7816201787,8 Laurel Parkway,54377130,Basic,2023-01-31,425.86
1227,51972414,Vernon Nind,05/06/1964,7654658219,6166 Toban Park,54377538,Basic,2023-01-31,845.93
1228,95126980,Jimmy Luckwell,27/08/1960,7933162947,9 Delladonna Center,54405539,Gold,2023-01-31,397.2
1229,23878211,Alanna Witnall,06/06/1984,7746574354,72 Melrose Park,54452317,Gold,2023-01-31,358.39
1230,23707105,Donalt Irvine,15/06/1961,7609807268,7828 Blackbird Road,54458410,Gold,2023-01-31,973.1
1231,75040734,Corbin Spileman,17/11/1970,7385838129,19 Carpenter Hill,54541943,Gold,2023-01-31,433.92
1232,21611630,Chen Gaw,21/10/1973,7792666344,1 Jenifer Crossing,54565625,Basic,2023-01-31,472.76
1233,38862266,Dorie Dehn,21/09/2003,7933456967,31 Farragut Place,54589543,Gold,2023-01-31,817.51
1234,2708150,Leopold McKilroe,19/07/1948,7112450503,4 Acker Place,54673873,Gold,2023-01-31,71.58
1235,48940757,Northrop Beadles,25/01/1958,7349770613,7528 Washington Circle,54720837,Basic,2023-01-31,166.15
1236,62762542,Borg Grinham,08/08/1975,7985102740,466 Amoth Drive,54786481,Basic,2023-01-31,96.87
1237,49342573,Lavena Haddock,10/08/1986,7821834645,76 Di Loreto Junction,54852109,Gold,2023-01-31,521.7
1238,71462944,Pen Wilshere,11/05/1934,7361493364,20 Laurel Point,54868017,Gold,2023-01-31,789.86
1239,6668693,Aurie Finlan,18/05/1978,7337199494,1141 Mccormick Point,54878364,Gold,2023-01-31,80.24
1240,15338700,Faythe Yoskowitz,05/12/1950,7797414630,5 Lyons Point,54910290,Basic,2023-01-31,11.12
1241,75489009,Judie Ziemsen,06/05/1964,7733510843,595 Judy Street,54932317,Gold,2023-01-31,378.86
1242,91548641,Noemi Ravenscraft,29/04/1939,7388919183,7864 Crowley Crossing,54937975,Basic,2023-01-31,218.66
1243,17749521,Shelby Veillard,09/03/1930,7309016335,88789 Meadow Valley Center,54958587,Gold,2023-01-31,874.83
1244,34124295,Marmaduke Bridewell,14/05/1983,7699412265,5680 Sommers Plaza,54997427,Gold,2023-01-31,825.84
1245,13415096,Ingeborg Van Hove,14/05/1944,7866708530,8 Shopko Road,55009163,Gold,2023-01-31,435.8
1246,31384889,Sallyanne Giovannelli,12/12/1993,7833030311,93137 8th Street,55022533,Gold,2023-01-31,341.29
1247,52264623,Puff Tokell,13/02/1939,7544214525,50058 Clemons Road,55088029,Basic,2023-01-31,920.53
1248,47846396,Arlan Behr,08/04/1937,7912051974,487 Village Parkway,55106431,Basic,2023-01-31,460.48
1249,69619118,Sunny Wyllis,25/08/1956,7480760286,2 Hanover Way,55168205,Basic,2023-01-31,578.4
1250,26132993,Tatum McGarahan,19/09/1942,7450115970,1875 Hanson Court,55304418,Basic,2023-01-31,968.71
1251,98194446,Remy Anney,20/06/1995,7906946016,1689 Hollow Ridge Crossing,55341552,Basic,2023-01-31,768.94
1252,97927560,Friedrich Braganza,13/01/1996,7941432521,216 Victoria Point,55353228,Gold,2023-01-31,923.38
1253,14099095,Annadiana Redwall,20/07/1994,7177398747,64 Grasskamp Crossing,55397453,Basic,2023-01-31,820.88
1254,56507364,Bianka Osband,17/08/1957,7876476078,31 Arapahoe Parkway,55398856,Gold,2023-01-31,663.43
1255,66320505,Valentijn Di Nisco,27/02/1991,7368124068,2 Morning Place,55459151,Gold,2023-01-31,451.21
1256,8132455,Geri Dybald,31/03/1994,7510983629,79569 Bluejay Circle,55472786,Gold,2023-01-31,634.29
1257,47071077,Bridgette Fussey,27/08/1962,7435269313,80 Sachtjen Point,55552232,Gold,2023-01-31,953.87
1258,94689409,Bobbie MacCarrick,18/05/1975,7916353889,8 Acker Circle,55590263,Basic,2023-01-31,605.12
1259,75659669,Kylila Garmston,08/05/1984,7964789951,21084 Macpherson Terrace,55607955,Gold,2023-01-31,274.23
1260,25167214,Neall Kirkby,01/05/1947,7491009705,202 Vahlen Pass,55714753,Basic,2023-01-31,703.59
1261,87261485,Shirleen Gimson,08/09/2004,7577045797,351 Hermina Parkway,55753843,Gold,2023-01-31,524.57
1262,92599332,Teriann Goodright,24/03/1935,7547482769,57 Express Hill,55791547,Basic,2023-01-31,758.17
1263,65263176,Reggy Cuxon,29/08/1944,7938916401,9 Brentwood Avenue,55795603,Basic,2023-01-31,241.17
1264,28073527,Camellia Catterell,19/05/1985,7685132090,6 Kropf Court,55819086,Basic,2023-01-31,608.13
1265,65939146,Giacinta Mugglestone,28/01/1983,7500919563,51174 Spenser Point,55912413,Basic,2023-01-31,297.61
1266,63451326,Edd Trask,20/05/2003,7321715183,6522 Gateway Center,55916056,Gold,2023-01-31,377.36
1267,9810478,Fran Cardenoso,30/01/2005,7802408478,44 Heath Place,55975906,Basic,2023-01-31,112.69
1268,52570643,Honey Marns,08/04/1956,7121727227,637 Schmedeman Alley,55986027,Basic,2023-01-31,38.94
1269,67066640,Tandie Longwood,30/01/1934,7548733140,628 Claremont Junction,55986093,Gold,2023-01-31,586.34
1270,97650812,Clarine Geraud,12/09/1954,7741386628,23752 Pankratz Road,56041976,Basic,2023-01-31,56.45
1271,77895125,Zea Dalbey,12/11/1958,7878394338,79687 Hanson Drive,56070421,Gold,2023-01-31,286.85
1272,68878116,Shannah Atley,28/01/2005,7670245952,1 Boyd Way,56116199,Gold,2023-01-31,615.98
1273,44167496,Ricky Looby,02/03/1967,7903934618,8599 Manley Center,56120063,Gold,2023-01-31,94.32
1274,59339264,Kleon Kippax,20/02/1978,7743939539,44 Susan Trail,56189750,Basic,2023-01-31,365.48
1275,2322914,Malvina Osgar,21/02/1965,7892623538,79 Artisan Avenue,56297850,Gold,2023-01-31,320.47
1276,62092472,Pris Brunning,30/06/1940,7134288661,43 Pleasure Way,56422161,Gold,2023-01-31,990.84
1277,71623869,Janenna Algore,13/04/1946,7112395077,3266 Daystar Lane,56453199,Gold,2023-01-31,605.38
1278,99878891,Vasily McVeagh,17/07/1963,7375175770,3 Dennis Plaza,56458213,Gold,2023-01-31,731.3
1279,36729733,Rudd Surmeir,22/10/1970,7941697234,201 Parkside Road,56483442,Gold,2023-01-31,151.85
1280,85398213,Mario Regglar,13/05/1949,7755768892,7010 Fairfield Center,56609826,Basic,2023-01-31,14.24
1281,85268918,Kathi Mielnik,22/03/1940,7372590382,18841 Transport Street,56723864,Basic,2023-01-31,246.21
1282,31039179,Lynda Langford,20/05/1962,7166697161,7 Stephen Street,56751728,Gold,2023-01-31,610.52
1283,39853506,Sharron Skipp,29/12/1933,7584193139,88 Larry Pass,56759680,Basic,2023-01-31,479.7
1284,35539614,Farley McReynold,23/05/1985,7968897744,511 Weeping Birch Terrace,56760248,Gold,2023-01-31,571.55
1285,4306851,Evelyn Knevit,12/05/2004,7976737414,97124 American Ash Point,56842874,Gold,2023-01-31,22.02
1286,97844791,Fidela Clench,07/05/1970,7279965819,28351 Thompson Terrace,56878640,Basic,2023-01-31,846.85
1287,1130033,Hadleigh Speechly,15/11/1950,7746607282,5781 Daystar Trail,56899079,Gold,2023-01-31,445.39
1288,55191371,Darya Bullivent,04/09/1977,7917988033,41 Steensland Park,56922739,Basic,2023-01-31,174.07
1289,53405147,Verge Deeming,20/02/1935,7912051085,73 Melvin Parkway,56936624,Basic,2023-01-31,503.74
1290,61723309,Price Daens,28/07/1983,7211417070,35 Delaware Park,57027965,Gold,2023-01-31,979.57
1291,68939304,Alvie Sabbins,11/10/1989,7319751628,6 Merrick Place,57071366,Gold,2023-01-31,911.45
1292,26325259,Fayth Baude,22/11/1937,7728350778,453 Debra Crossing,57084496,Gold,2023-01-31,58.05
1293,57161447,Barbara-anne Kiehl,03/08/1971,7138794713,79 Crest Line Park,57108303,Gold,2023-01-31,737.04
1294,7637014,Orsola Goranov,24/04/1987,7549803666,8542 Ridgeway Road,57121657,Basic,2023-01-31,847.9
1295,46012405,Romeo Linster,02/08/1970,7264471057,948 Browning Street,57133159,Gold,2023-01-31,734.4
1296,15236607,Timofei Knibb,27/02/1966,7409125369,7455 Raven Center,57145139,Gold,2023-01-31,708.46
1297,32388147,Cathryn Clingoe,16/04/1948,7146057292,4 Saint Paul Junction,57148382,Gold,2023-01-31,638.49
1298,82685623,Kiersten Ritzman,18/01/1937,7816137747,6145 Almo Way,57160773,Basic,2023-01-31,802.9
1299,92025090,Karil Paine,04/09/1951,7623364299,13 Algoma Lane,57186194,Gold,2023-01-31,824.69
1300,29321878,Gennie Bourthouloume,01/04/1934,7272580004,57 Pennsylvania Lane,57273397,Basic,2023-01-31,403.21
1301,4794025,Viviene Hellwing,01/09/1931,7575280540,31233 Portage Lane,57300901,Basic,2023-01-31,302.87
1302,63217625,Gaelan Darrington,24/01/1947,7193048489,6367 Division Road,57395511,Gold,2023-01-31,747.89
1303,38100104,Christel Gostridge,29/06/1930,7684270775,448 Thackeray Lane,57413609,Gold,2023-01-31,219.01
1304,62421788,Haven Nyland,01/10/1938,7629107844,3 Dennis Road,57436108,Gold,2023-01-31,899.46
1305,23359047,Cybil Crinage,12/10/1967,7298542445,852 Luster Place,57446648,Gold,2023-01-31,542.41
1306,90272984,Rodolphe Weems,10/09/1958,7469928990,82217 Red Cloud Trail,57450523,Basic,2023-01-31,609.41
1307,70483435,Whittaker Horlock,27/02/1987,7468370186,26 Moland Center,57507102,Gold,2023-01-31,374.17
1308,42827700,Victor Beauvais,27/02/1994,7581302325,786 Arrowood Road,57584855,Gold,2023-01-31,37.86
1309,35209091,Perri Hoggan,30/03/1934,7835568374,526 Bashford Court,57610201,Gold,2023-01-31,931.52
1310,47870429,Angelle Barensky,14/06/1972,7259069780,6 Susan Avenue,57687949,Gold,2023-01-31,542.92
1311,28145258,Bald Pesterfield,21/09/1994,7591095920,10680 Sundown Crossing,57790631,Basic,2023-01-31,893.46
1312,26906846,Luca Lamke,18/09/1981,7679880416,161 Fallview Crossing,57886631,Basic,2023-01-31,369.6
1313,12872505,Lucina Espinal,15/10/1984,7159479362,99 Sutherland Crossing,57941886,Basic,2023-01-31,270.81
1314,34409128,Sigismond Merrikin,09/07/1942,7427994477,98805 Namekagon Court,57948925,Basic,2023-01-31,194.11
1315,41224419,Reuben Steaning,22/12/1972,7201651405,3390 Westport Center,57975842,Basic,2023-01-31,101.94
1316,52235668,Cilka Krugmann,11/11/1936,7903604793,2 Melby Street,58009817,Gold,2023-01-31,887.22
1317,94036567,Sela Dollar,11/07/1958,7285395696,34598 Londonderry Avenue,58099419,Basic,2023-01-31,185.74
1318,36901203,Leandra Sanper,23/02/1992,7767300379,199 Fremont Circle,58176810,Gold,2023-01-31,219.07
1319,13012723,Samara Dreossi,27/08/1940,7308649451,9712 Katie Junction,58216756,Basic,2023-01-31,642.13
1320,14588338,Salome Immer,22/08/1975,7763446331,690 Larry Park,58249518,Basic,2023-01-31,14.63
1321,93090076,Renault Keesman,22/07/1949,7873175847,825 Pankratz Point,58258401,Gold,2023-01-31,873.05
1322,12588855,Hayden Runnacles,02/01/1961,7590220912,4 Stuart Terrace,58265755,Gold,2023-01-31,494.05
1323,55453222,Davis Foxley,23/07/1941,7176646131,52162 Mesta Pass,58290957,Basic,2023-01-31,580.25
1324,28223167,Tanitansy Issacof,31/01/1993,7672791909,80871 Luster Point,58305943,Basic,2023-01-31,970.56
1325,14422849,Uriel Murkus,22/07/1957,7522998076,37 Hermina Plaza,58306431,Gold,2023-01-31,576.56
1326,12742210,Jania Verchambre,05/04/1932,7365906734,69155 Luster Point,58332273,Basic,2023-01-31,299.3
1327,95269126,Del Demaid,03/01/1978,7123006125,2 Spohn Hill,58345258,Gold,2023-01-31,749.07
1328,38962081,Malynda Skarman,02/03/1984,7906069659,537 International Alley,58362636,Gold,2023-01-31,89.45
1329,18729787,Ivan London,29/03/1940,7177041633,8258 Trailsway Crossing,58384131,Gold,2023-01-31,327.68
1330,39072350,Sig Fallows,04/05/1950,7666997540,83 Chive Lane,58385320,Basic,2023-01-31,693.52
1331,47433185,Hurleigh Woodyer,22/08/1941,7612339434,5 Mayfield Terrace,58400012,Gold,2023-01-31,606.79
1332,64328732,Lettie Grigoletti,30/01/1978,7670566819,6070 Sundown Pass,58434725,Basic,2023-01-31,365.9
1333,28690699,Brewster Partlett,22/07/1984,7895450102,1718 Waywood Parkway,58458443,Basic,2023-01-31,903.64
1334,26068711,Diarmid Josifovitz,12/06/1970,7122372231,83 Tennyson Street,58489789,Basic,2023-01-31,460.5
1335,83975113,Bernetta Hagan,27/04/2001,7663200977,72746 Heath Plaza,58491429,Basic,2023-01-31,937.47
1336,38454417,Buiron Nare,05/06/1992,7664266938,99299 Bobwhite Court,58533748,Gold,2023-01-31,490.86
1337,59137057,Grata Earpe,23/12/1964,7943274273,33 Oak Street,58547184,Basic,2023-01-31,218.22
1338,65256833,Krissie Dellenbrook,01/04/1968,7816118364,795 Ridgeway Trail,58558145,Gold,2023-01-31,495.35
1339,30544807,Elaine Yeskov,13/04/1954,7904872455,7 Arapahoe Court,58586275,Gold,2023-01-31,916.97
1340,39434368,Gawen Clardge,29/07/1931,7497634561,57407 1st Park,58668564,Gold,2023-01-31,813.28
1341,38283653,Cristiano Claydon,11/05/1979,7457258342,858 Bartelt Road,58703801,Basic,2023-01-31,520.81
1342,31882285,Minda Ewols,22/08/1989,7456143918,80437 Farmco Court,58720727,Gold,2023-01-31,471.56
1343,24468705,Stefan Stoffler,03/04/1971,7971956471,3 Schurz Drive,58728550,Basic,2023-01-31,250.26
1344,99433493,Dalt Zanre,09/06/1973,7513662944,2793 Warbler Trail,58785108,Gold,2023-01-31,473.41
1345,70787040,Gregorius Trustrie,12/04/1961,7577650295,4112 Karstens Junction,58811985,Gold,2023-01-31,616.7
1346,25507597,Melodie Elstone,12/09/1955,7369065448,81657 Pleasure Circle,58822254,Basic,2023-01-31,79.7
1347,78969581,Chaim Jodkowski,31/03/1987,7354483674,5957 Onsgard Park,58830897,Basic,2023-01-31,834.24
1348,91958797,Velvet Avramovsky,03/08/1935,7550068724,55731 Jenifer Terrace,58837121,Gold,2023-01-31,160.48
1349,86003740,Margot Edgerton,05/01/1932,7812346804,861 Laurel Junction,58873428,Gold,2023-01-31,191.58
1350,4782810,Nerita Kivell,05/03/1968,7219581913,71 Parkside Court,58874842,Basic,2023-01-31,347.73
1351,13364998,Brody McCambridge,01/04/1971,7864503825,5353 International Place,58925998,Basic,2023-01-31,855.45
1352,87337663,Dion Bradford,29/10/1963,7884359295,96933 Clove Way,58930654,Gold,2023-01-31,661.48
1353,61126759,Ariela Cadreman,08/09/1936,7332134242,414 Lyons Lane,58937028,Basic,2023-01-31,626.96
1354,32692086,Elston Mahy,27/12/1931,7113521673,80 Fisk Hill,58995891,Basic,2023-01-31,12.92
1355,97934007,Arron Isaac,30/07/1951,7116758375,1278 Mallard Park,59110895,Basic,2023-01-31,605.5
1356,32914121,Dorthy Yashanov,26/09/1964,7298804693,569 Monica Place,59128512,Basic,2023-01-31,305.71
1357,17893118,Vivianna Pennycord,19/04/1965,7465002233,252 Monument Junction,59135815,Basic,2023-01-31,240.6
1358,37329529,Dwayne Boc,19/05/1960,7979396226,7 Kim Terrace,59152169,Basic,2023-01-31,148.6
1359,95283111,Sileas Rowter,01/03/1932,7515621440,86 Nancy Drive,59198134,Basic,2023-01-31,122.62
1360,9047077,Pavel Brychan,10/09/1934,7289374694,3 Summit Point,59201002,Basic,2023-01-31,780.85
1361,97545959,Marthena Andell,06/10/1961,7138509252,9 Hoffman Pass,59235925,Gold,2023-01-31,647.8
1362,87088344,Jehanna Sprakes,31/10/1975,7140498765,9636 Michigan Junction,59238438,Gold,2023-01-31,105.1
1363,55717348,Abbie Bonehill,14/10/2003,7325085865,2346 Killdeer Terrace,59252971,Gold,2023-01-31,803.65
1364,23283666,Oralie Cadreman,03/09/1952,7981038196,6 Kings Plaza,59265775,Basic,2023-01-31,695.02
1365,15490058,Tildi Holberry,23/03/1980,7830745911,7400 Lyons Junction,59379884,Gold,2023-01-31,139.54
1366,26581306,Celisse Whyley,13/01/1953,7344500451,8621 Forest Run Pass,59405362,Basic,2023-01-31,503.89
1367,91083597,Sascha Jikovsky,15/09/1984,7728774316,81787 Jackson Court,59432049,Gold,2023-01-31,387.57
1368,75616139,Alina Tomczynski,23/03/1943,7363535026,5315 Vermont Crossing,59450573,Basic,2023-01-31,888.65
1369,53605869,Zarah Johananoff,12/05/1964,7898432354,5273 Manufacturers Way,59455653,Gold,2023-01-31,4.64
1370,36281409,Riva Moriarty,26/02/1935,7611856168,7 Cordelia Court,59529922,Gold,2023-01-31,516.09
1371,46535272,Karena Abbotson,09/03/1975,7650592676,2 Northfield Park,59575867,Basic,2023-01-31,576.66
1372,11962542,Raf Riceards,12/11/1966,7868636745,89268 Waubesa Plaza,59591324,Basic,2023-01-31,509.65
1373,3120689,Vivie Whitebrook,10/03/1956,7579649274,5597 Surrey Center,59640238,Gold,2023-01-31,993.42
1374,19978668,Kellyann Lathom,14/09/1965,7109322093,24 Macpherson Street,59653557,Basic,2023-01-31,649.61
1375,37852798,Franciskus Scimoni,23/12/1989,7159541292,929 Bowman Center,59663741,Basic,2023-01-31,642.86
1376,49061672,Bailie Newlin,08/10/2004,7226703830,1 Talmadge Court,59684752,Basic,2023-01-31,14.43
1377,72072902,Benedicta Pandya,25/09/1951,7103973839,95610 Memorial Street,59705091,Gold,2023-01-31,631.05
1378,34582753,Hillard Sonier,26/08/1963,7708208034,5520 Mcbride Parkway,59737910,Basic,2023-01-31,523.19
1379,78349738,Padget Matusson,10/11/1985,7262135508,61 Elmside Pass,59855808,Basic,2023-01-31,172.54
1380,91437344,Hort China,26/11/1954,7771946797,174 Golden Leaf Pass,59867000,Basic,2023-01-31,62.01
1381,9186886,Saudra Aldritt,24/02/1935,7140080643,50689 Homewood Avenue,59876714,Basic,2023-01-31,938.46
1382,13340743,Matty Beadel,17/05/1938,7462735167,930 Park Meadow Trail,59933973,Basic,2023-01-31,29.98
1383,79127552,Norma Stannard,06/07/1943,7207958887,7 Tennessee Trail,59961433,Gold,2023-01-31,267.05
1384,95834795,Anthony Biever,27/06/2002,7973627518,74 Blaine Circle,59980709,Gold,2023-01-31,781.42
1385,6024195,Gerrilee Dobel,01/02/1956,7120057236,852 Twin Pines Lane,59984692,Basic,2023-01-31,818.03
1386,58848238,Malorie Klimus,12/08/1959,7292064789,46358 Shopko Plaza,59989722,Basic,2023-01-31,816.77
1387,5671967,Eddie Wrate,22/03/1953,7177929734,3482 Birchwood Terrace,60114464,Basic,2023-01-31,972.56
1388,63274244,Filip Doneld,16/05/1930,7662121950,143 Northwestern Avenue,60138058,Basic,2023-01-31,686.46
1389,28027793,Gilli Choffin,20/10/1985,7423612468,11155 Loeprich Way,60193174,Gold,2023-01-31,740.53
1390,29270250,Sherlocke Pablos,27/08/1945,7870421285,46844 Mariners Cove Street,60202402,Gold,2023-01-31,783.7
1391,58468724,Ingrim Borham,13/01/2001,7787306552,122 Farmco Junction,60220702,Gold,2023-01-31,937.23
1392,1717274,Raine Skaid,16/08/1971,7960603437,454 Morrow Parkway,60222199,Gold,2023-01-31,350.4
1393,5873582,Wolfie Spavon,26/04/1969,7281170399,7002 Waubesa Crossing,60238192,Basic,2023-01-31,307.97
1394,30532049,Julianna Ruffli,24/02/1957,7858310634,18215 Fairview Alley,60367416,Basic,2023-01-31,754.86
1395,44218521,Stillman Waldock,23/04/1946,7624929682,2 Knutson Terrace,60371134,Gold,2023-01-31,444.57
1396,40635830,Casper Laughnan,25/06/1933,7194246831,13 Michigan Alley,60383549,Gold,2023-01-31,268.15
1397,16370097,Lisetta Rohloff,01/03/1994,7894000657,70785 Rieder Terrace,60459342,Gold,2023-01-31,734.15
1398,97335226,Madelene Cayser,14/03/1971,7356877210,352 Merrick Pass,60522190,Basic,2023-01-31,965.46
1399,81635721,Xaviera Morecombe,06/06/1936,7734631525,83 Cascade Court,60667043,Gold,2023-01-31,937.62
1400,95337167,Olimpia Smallpeice,03/09/1966,7826505538,694 Randy Trail,60684197,Gold,2023-01-31,752.92
1401,68658153,Amerigo De Witt,16/09/1982,7415672970,38477 Tomscot Circle,60707792,Gold,2023-01-31,220.35
1402,35030836,Tally Spykins,19/02/1961,7210669535,7444 Waywood Circle,60711202,Gold,2023-01-31,869.92
1403,91446891,Avictor Rattery,24/08/1986,7305143573,3 Elka Road,60751083,Gold,2023-01-31,115.23
1404,3679413,Mirabel Sherbourne,27/11/2002,7403600719,8585 Rutledge Circle,60789634,Basic,2023-01-31,379.4
1405,70293925,Kamila Favelle,03/09/1942,7318668426,2 Sugar Parkway,60819695,Gold,2023-01-31,38.96
1406,39258394,Langston Gunson,25/04/1931,7123651818,34619 Claremont Court,60860851,Basic,2023-01-31,17.96
1407,63091676,Goldina Feldklein,03/12/1984,7964994458,329 Paget Parkway,60866500,Basic,2023-01-31,523.13
1408,84510129,Oralia Falconar,22/10/1957,7824237857,8 Lighthouse Bay Park,60930856,Gold,2023-01-31,445.07
1409,34828967,Granger Ashburner,30/01/1968,7714201715,5 Blaine Avenue,60955647,Gold,2023-01-31,546.28
1410,51817451,Hakeem Keming,31/07/1931,7740097482,37833 Forster Road,60966485,Gold,2023-01-31,774.41
1411,72296511,Vere Radenhurst,20/06/1994,7570905168,3405 Utah Hill,60996794,Basic,2023-01-31,27.98
1412,87142111,Lalo Cheesman,02/10/1967,7507591005,1 Lawn Point,61087394,Basic,2023-01-31,112.81
1413,38434412,Leia Butts,14/08/1938,7303166529,85 Doe Crossing Circle,61101757,Basic,2023-01-31,992.2
1414,4085080,Aleksandr Skelly,08/09/1959,7578508988,9 Veith Court,61152319,Gold,2023-01-31,471.31
